,Energy,dG/de1,dH/de1,alpha
36,0.17734859719438878,0.2368166743941027,0.1829455763992924,-0.7725198272771969
37,0.18227466933867736,0.23912464754871227,0.18642786451911567,-0.7796263013043785
38,0.18720074148296592,0.2414383051995984,0.18989503975083835,-0.7865157916588714
39,0.1921268136272545,0.2437577389023038,0.19334772335680728,-0.7931962456966322
40,0.1970528857715431,0.2460823865899529,0.19678649075376745,-0.7996772685794566
41,0.20197895791583165,0.24841106622471362,0.20021187606450383,-0.8059700363082511
42,0.20690503006012023,0.25074303215957333,0.20362435504514023,-0.8120838026539988
43,0.21183110220440882,0.2530786054761806,0.20702433626482145,-0.8180238541906549
44,0.2167571743486974,0.2554178208499264,0.2104121926220712,-0.8237960527652501
45,0.22168324649298596,0.2577603108633208,0.21378826701871706,-0.8294072361360543
46,0.22660931863727454,0.26010531312847296,0.21715287516569048,-0.8348652034586963
47,0.23153539078156313,0.2624519250936094,0.22050630400875687,-0.8401778875506756
48,0.23646146292585168,0.264800167033046,0.2238487965737572,-0.8453499069954203
49,0.24138753507014027,0.26715019613313923,0.22718056705904988,-0.8503851778788523
50,0.24631360721442885,0.2695019195753481,0.23050180914274007,-0.8552881905477328
51,0.25123967935871744,0.27185499816203657,0.2338126976702512,-0.8600640019533111
52,0.256165751503006,0.2742088497378623,0.23711339018388805,-0.8647182263102131
53,0.2610918236472946,0.2765627510382295,0.240404027005392,-0.8692567097445482
54,0.26601789579158314,0.2789165824042222,0.2436847226736123,-0.8736831656729903
55,0.2709439679358717,0.2812704638885745,0.24695557196046036,-0.8780003721197401
56,0.2758700400801603,0.283624363709425,0.2502166561487315,-0.8822114323192632
57,0.2807961122244489,0.28597809727956164,0.25346804404169215,-0.8863197792169067
58,0.2857221843687375,0.2883313289769237,0.2567097928535841,-0.8903291701406807
59,0.29064825651302606,0.29068357376530185,0.2599419490274934,-0.8942436810597724
60,0.29557432865731464,0.29303427354492007,0.26316454812373374,-0.8980674681502486
61,0.3005004008016032,0.29538331543273494,0.26637760954881257,-0.9018031677197841
62,0.30542647294589176,0.29773075372316415,0.26958114041961184,-0.9054527859432138
63,0.31035254509018034,0.30007654867388894,0.27277513918194146,-0.9090185167331502
64,0.3152786172344689,0.3024205659683988,0.27595959617519894,-0.9125027436263549
65,0.3202046893787575,0.3047625776166718,0.27913449413910424,-0.9159080367478635
66,0.3251307615230461,0.30710226279164954,0.28229980868351234,-0.9192371495974154
67,0.3300568336673347,0.3094392086090077,0.2854555087245151,-0.922493015696672
68,0.3349829058116232,0.3117729830845187,0.28860155614158606,-0.9256785282878374
69,0.3399089779559118,0.31410349330097287,0.2917379024525267,-0.9287954724304337
70,0.3448350501002004,0.3164307355247773,0.29486449176124535,-0.9318452939542491
71,0.34976112224448896,0.31875464718805613,0.2979812626252287,-0.9348295475969274
72,0.35468719438877755,0.32107510717367904,0.3010881483645163,-0.937749896013112
73,0.35961326653306613,0.32339193627736607,0.3041850773485425,-0.9406081080749328
74,0.3645393386773547,0.32570489764421734,0.30727197326457545,-0.9434060570996478
75,0.36946541082164325,0.32801369718285034,0.3103487553692024,-0.9461457190191644
76,0.37439148296593183,0.3303179839600698,0.3134153387241785,-0.9488291705063974
77,0.3793175551102204,0.3326174068914174,0.31647163394296235,-0.9514584245624709
78,0.384243627254509,0.3349118607725924,0.3195175453275488,-0.9540347260036381
79,0.3891696993987976,0.33720129876437027,0.3225529726495174,-0.956559105292507
80,0.39409577154308617,0.33948563754659294,0.3255778121373543,-0.9590326544894558
81,0.39902184368737476,0.34176475751862556,0.3285919566514452,-0.9614565265218651
82,0.4039479158316633,0.3440385030455173,0.3315952958488227,-0.9638319342557762
83,0.40887398797595187,0.34630668269512277,0.33458771633885975,-0.9661601495383789
84,0.41380006012024045,0.34856906946754224,0.3375691018305547,-0.9684425022168761
85,0.41872613226452904,0.35082540101814785,0.34053933327200736,-0.9706803791393417
86,0.4236522044088176,0.35307537987536375,0.34349828898263784,-0.9728752231432658
87,0.4285782765531062,0.3553186950017556,0.3464458443669512,-0.9750284722993239
88,0.4335043486973948,0.35755519239477446,0.34938186874816024,-0.9771410852912741
89,0.4384304208416833,0.3597847921285134,0.3523062270869694,-0.9792137822243674
90,0.4433564929859719,0.3620073924029401,0.35521878194442824,-0.9812473153836714
91,0.4482825651302605,0.3642228688349203,0.35811939360250516,-0.9832424711497689
92,0.4532086372745491,0.366431074599122,0.3610079201635324,-0.9852000695041419
93,0.45813470941883766,0.3686318405665712,0.3638842176452808,-0.9871209635228646
94,0.46306078156312624,0.37082497544144644,0.3667481400719586,-0.9890060388606927
95,0.46798685370741483,0.3730102658966707,0.3695995395614121,-0.990856213227645
96,0.47291292585170336,0.3751874767088134,0.37243826640877076,-0.9926724358601757
97,0.47783899799599194,0.37735635089279496,0.375264169166779,-0.9944556869890595
98,0.48276507014028053,0.37951661023681266,0.3780770947211961,-0.9962069762513996
99,0.4876911422845691,0.38166802015295026,0.3808768880688947,-0.9979271721960395
100,0.4926172144288577,0.3838104642887714,0.3836633920488918,-0.9996168102395224
101,0.4975432865731463,0.3859438290889083,0.38643644794087,-1.0012764003848038
102,0.5024693587174348,0.3880679870297812,0.38919589560933754,-1.002906471590685
103,0.5073954308617233,0.39018279670811523,0.3919415735683965,-1.004507571515504
104,0.512321503006012,0.3922881029295493,0.39467331904444847,-1.0060802662560673
105,0.5172475751503005,0.3943837367975866,0.3973909680369589,-1.0076251400825784
106,0.5221736472945891,0.3964695158031417,0.40009435537741145,-1.0091427951703342
107,0.5270997194388777,0.3985452439149094,0.40278331478655816,-1.0106338513289437
108,0.5320257915831662,0.40061071167078194,0.40545767893008505,-1.0120989457298544
109,0.5369518637274548,0.40266569627051374,0.4081172794727799,-1.0135387326329477
110,0.5418779358717434,0.40470996166983436,0.4107619471313061,-1.014953883112986
111,0.546804008016032,0.4067432593710425,0.41339151228673116,-1.0163450844298416
112,0.5517300801603205,0.4087654028743625,0.41600583864863244,-1.01771293686637
113,0.5566561523046092,0.41077634834199,0.41860484308114676,-1.0190578030374795
114,0.5615822244488977,0.4127760644825485,0.42118844831539265,-1.020380018505651
115,0.5665082965931862,0.41476451323962726,0.42375657852949894,-1.0216799292196836
116,0.5714343687374749,0.4167416498259152,0.4263091593584672,-1.0229578913855828
117,0.5763604408817634,0.4187074227578473,0.42884611790274935,-1.0242142713356328
118,0.581286513026052,0.42066177389081433,0.4313673827355942,-1.0254494453959075
119,0.5862125851703406,0.4226046384549796,0.43387288390922657,-1.0266637997525137
120,0.5911386573146292,0.424535945091738,0.43636255295990717,-1.027857730316837
121,0.5960647294589178,0.4264556158908584,0.43883632291192626,-1.0290316425900612
122,0.6009908016032063,0.4283635664283337,0.44129412828057807,-1.0301859515272471
123,0.6059168737474949,0.43025970580497125,0.443735905074164,-1.031321081401244
124,0.6108429458917835,0.4321439366857421,0.44616159079506396,-1.0324374656667128
125,0.6157690180360721,0.43401615533991333,0.448571124439923,-1.0335355468245426
126,0.6206950901803606,0.4358762525213855,0.4509644465545641,-1.0346157744219806
127,0.6256211623246493,0.4377241559194027,0.4533415020402402,-1.0356785110203355
128,0.6305472344689378,0.4395598514445019,0.455702241556359,-1.0367239866398381
129,0.6354733066132263,0.4413833264046532,0.45804661775116995,-1.0377524259519493
130,0.640399378757515,0.44319456459454787,0.4603745849298091,-1.0387640591914258
131,0.6453254509018035,0.4449935463091521,0.4626860990476858,-1.0397591220935194
132,0.6502515230460921,0.44678024835768476,0.46498111770318484,-1.040737855830477
133,0.6551775951903807,0.4485546440780289,0.4672596001297158,-1.04170050694745
134,0.6601036673346693,0.4503167033515944,0.46952150718713537,-1.0426473272978871
135,0.6650297394789578,0.45206639261863596,0.47176680135256926,-1.0435785739785186
136,0.6699558116232464,0.45380367489404017,0.4739954467106577,-1.0444945092640163
137,0.674881883767535,0.4555285097835851,0.4762074089432508,-1.045395400541428
138,0.6798079559118235,0.45724085350068133,0.4784026553185743,-1.0462815202444753
139,0.6847340280561122,0.45894065888359603,0.48058115467988555,-1.0471531457878052
140,0.6896601002004007,0.46062787541316913,0.4827428774336512,-1.0480105595013016
141,0.6945861723446893,0.46230244923101654,0.48488779553724976,-1.04885404856453
142,0.6995122444889779,0.4639643231582275,0.4870158824862355,-1.0496839049414295
143,0.7044383166332664,0.46561343823374796,0.48912711242600415,-1.0505004200081782
144,0.709364388777555,0.4672497577292464,0.4912214463173805,-1.0513038010006306
145,0.7142904609218436,0.4688732633680326,0.4932988341207485,-1.0520941854889763
146,0.7192165330661322,0.4704839352359811,0.4953592263699206,-1.052871712020226
147,0.7241426052104207,0.47208175116358997,0.497402574526212,-1.053636522276515
148,0.7290686773547094,0.4736666867339079,0.4994288309718842,-1.0543887610412608
149,0.7339947494989979,0.47523871529081313,0.5014379490033274,-1.0551285761651008
150,0.7389208216432864,0.47679780794765353,0.5034298828240092,-1.0558561185316515
151,0.7438468937875751,0.4783439335962458,0.5054045875371942,-1.056571542023128
152,0.7487729659318636,0.4798770589162329,0.5073620191384408,-1.0572750034858527
153,0.7536990380761522,0.48139714838479847,0.5093021345078985,-1.0579666626957136
154,0.7586251102204408,0.48290416428673644,0.5112248914023976,-1.0586466823235863
155,0.7635511823647294,0.48439806672487445,0.5131302484473592,-1.0593152279007834
156,0.7684772545090179,0.4858788136308464,0.515018165128517,-1.0599724677845483
157,0.7734033266533065,0.4873463586683412,0.5168885996081544,-1.0606185732474465
158,0.7783293987975951,0.48880061768294175,0.5187414740501571,-1.061253720400649
159,0.7832554709418836,0.49024147426482073,0.5205766802247166,-1.0618780897829734
160,0.7881815430861723,0.49166880830087867,0.5223941089129018,-1.0624918646318127
161,0.7931076152304608,0.4930824969068076,0.5241936508501669,-1.0630952307951
162,0.7980336873747494,0.49448241673644294,0.5259751979678059,-1.0636883742787329
163,0.802959759519038,0.4958684841476414,0.5277386650014309,-1.064271438642792
164,0.8078858316633265,0.49724065111189036,0.5294839872734632,-1.0648445296849178
165,0.8128119038076151,0.49859886960647687,0.5312111015237523,-1.0654077534171205
166,0.8177379759519037,0.49994309035513645,0.5329199452285551,-1.065961217405752
167,0.8226640480961923,0.5012732628411973,0.5346104566040784,-1.066505030756931
168,0.8275901202404808,0.5025893353209436,0.53628257460987,-1.067039304101848
169,0.8325161923847695,0.5038912548372004,0.5379362389520579,-1.0675641495819508
170,0.837442264529058,0.5051789672331475,0.5395713900864462,-1.0680796808340323
171,0.8423683366733465,0.5064524171663657,0.5411879692214686,-1.068586012975218
172,0.8472944088176352,0.5077115481231205,0.5427859183210032,-1.0690832625878683
173,0.8522204809619237,0.5089563024328823,0.5443651801070493,-1.0695715477044052
174,0.8571465531062123,0.5101866212830938,0.5459256980622723,-1.0700509877920683
175,0.8620726252505009,0.511402444734181,0.5474674164324178,-1.070521703737617
176,0.8669986973947895,0.5126037117348172,0.5489902802285955,-1.0709838178319746
177,0.871924769539078,0.513790360137437,0.5504942352294394,-1.0714374537548434
178,0.8768508416833666,0.5149623267140078,0.551979227983143,-1.071882736559277
179,0.8817769138276552,0.516119547172058,0.5534452058093723,-1.0723197926562373
180,0.8867029859719437,0.5172619561709668,0.554892116801062,-1.0727487497991395
181,0.8916290581162324,0.5183894873385152,0.5563199098260925,-1.0731697370683912
182,0.8965551302605209,0.5195020732877037,0.5577285345288511,-1.0735828848559326
183,0.9014812024048096,0.520599645633835,0.5591179413316815,-1.073988324849799
184,0.9064072745490981,0.5216821346971893,0.560488074465884,-1.074386177305496
185,0.9113333466933866,0.5227494684966758,0.5618388493000743,-1.0747765098945234
186,0.9162594188376753,0.5238015737316265,0.5631701737094015,-1.0751593770467474
187,0.9211854909819638,0.5248383761497412,0.5644819558278698,-1.0755348341120885
188,0.9261115631262524,0.5258598005661516,0.5657741040641423,-1.075902937351397
189,0.931037635270541,0.5268657708827692,0.567046527117379,-1.076263743927199
190,0.9359637074148296,0.5278562101079158,0.5682991339931578,-1.076617311894415
191,0.9408897795591181,0.5288310403762378,0.5695318340194736,-1.0769637001910461
192,0.9458158517034067,0.5297901829689042,0.5707445368628233,-1.0773029686288522
193,0.9507419238476953,0.5307335583340933,0.5719371525443657,-1.0776351778839939
194,0.9556679959919838,0.5316610861077601,0.5731095914561674,-1.0779603894876864
195,0.9605940681362725,0.5325726851346947,0.5742617643775262,-1.0782786658168317
196,0.965520140280561,0.5334682734898619,0.5753935824913745,-1.0785900700846633
197,0.9704462124248496,0.5343477685705679,0.5765049574699029,-1.0788946663183598
198,0.9753722845691382,0.5352111014392373,0.5775958155339922,-1.0791925167112155
199,0.9802983567134268,0.5360582343710579,0.5786661146920047,-1.0794836784308284
200,0.9852244288577153,0.5368891334040288,0.5797158178596669,-1.0797682087251512
201,0.9901505010020039,0.5377037640900608,0.5807448886896984,-1.0800461657032934
202,0.9950765731462925,0.5385020915011701,0.5817532915701141,-1.0803176083278965
203,1.000002645290581,0.5392840802358889,0.5827409916225484,-1.080582596407539
204,1.0049287174348698,0.5400496944258824,0.5837079547006004,-1.0808411905891928
205,1.0098547895791583,0.5407988977427747,0.5846541473881998,-1.081093452350719
206,1.0147808617234468,0.5415316534051816,0.5855795369979954,-1.0813394439934179
207,1.0197069338677354,0.5422479241859486,0.5864840915697704,-1.0815792286346353
208,1.0246330060120241,0.5429476732941102,0.5873677802711478,-1.0818128691988622
209,1.0295590781563126,0.5436308807531353,0.5882305809245886,-1.0820404096795713
210,1.0344851503006012,0.5442975421176274,0.589072479404787,-1.0822618766804635
211,1.0394112224448897,0.5449476534081739,0.5898934627005452,-1.0824772966931309
212,1.0443372945891785,0.5455812105319487,0.5906935186426002,-1.0826866967553124
213,1.049263366733467,0.546198209279999,0.5914726358967084,-1.0828901044483292
214,1.0541894388777555,0.5467986453246712,0.5922308039567334,-1.0830875478945017
215,1.059115511022044,0.5473825142171851,0.5929680131377411,-1.083279055754545
216,1.0640415831663326,0.5479498113853475,0.593684254569103,-1.0834646572249527
217,1.0689676553106213,0.5485005321314068,0.5943795201876118,-1.0836443820353734
218,1.0738937274549099,0.5490346716300525,0.5950538027306054,-1.0838182604459654
219,1.0788197995991984,0.5495522249265551,0.5957070957291055,-1.0839863232447449
220,1.083745871743487,0.5500531869350486,0.596339393500973,-1.0841486017449253
221,1.0886719438877754,0.550537552436951,0.5969506911440741,-1.0843051277822477
222,1.0935980160320642,0.5510053160795337,0.5975409845294709,-1.0844559337122985
223,1.0985240881763527,0.5514564723746228,0.5981102702946248,-1.0846010524078291
224,1.1034501603206412,0.551891015697448,0.5986585458366238,-1.0847405172560631
225,1.1083762324649298,0.55230894028563,0.599185809305432,-1.084874362156005
226,1.1133023046092185,0.5527102402383071,0.5996920595971577,-1.08500262151574
227,1.118228376753507,0.5530949095154042,0.6001772963473512,-1.0851253302497366
228,1.1231544488977956,0.5534629419370428,0.6006415199243271,-1.0852425237761465
229,1.1280805210420841,0.5538143311830854,0.6010847314225101,-1.0853542380141072
230,1.1330065931863726,0.5541490707928267,0.601506932655813,-1.0854605093810423
231,1.1379326653306614,0.554467154164819,0.6019081261510418,-1.0855613747899677
232,1.14285873747495,0.5547685745568408,0.6022883151413337,-1.085656871646799
233,1.1477848096192385,0.5550533243191812,0.6026475022274876,-1.0857470369476385
234,1.152710881763527,0.5553213838451716,0.602985670169363,-1.085831894306236
235,1.1576369539078155,0.5555727241254632,0.6033027862936866,-1.0859114569444641
236,1.1625630260521043,0.5558073184588468,0.6035988200935848,-1.0859857365089312
237,1.1674890981963928,0.5560251584860517,0.6038737549410976,-1.0860547328205945
238,1.1724151703406813,0.5562262436338911,0.6041275805316125,-1.086118440914935
239,1.1773412424849699,0.5564105734026568,0.6043602873696045,-1.0861768561904162
240,1.1822673146292586,0.5565781473379124,0.6045718667495682,-1.0862299744271446
241,1.1871933867735471,0.5567289650295488,0.6047623107563509,-1.0862777917873425
242,1.1921194589178357,0.5568630261109209,0.604931612265453,-1.0863203048157797
243,1.1970455310621242,0.556980330258076,0.6050797649433028,-1.0863575104401622
244,1.2019716032064127,0.557080877189064,0.6052067632474962,-1.0863894059714765
245,1.2068976753507015,0.5571646666633329,0.6053126024270078,-1.0864159891042917
246,1.21182374749499,0.5572316984812127,0.6053972785223725,-1.08643725791702
247,1.2167498196392785,0.557281972483486,0.6054607883658383,-1.0864532108721316
248,1.221675891783567,0.5573154885510404,0.605503129581485,-1.0864638468163288
249,1.2266019639278556,0.5573322466046121,0.6055243005853153,-1.0864691649806726
250,1.2315280360721443,0.5573322466046121,0.6055243005853151,-1.0864691649806724
251,1.2364541082164329,0.5573154885510402,0.6055031295814848,-1.0864638468163288
252,1.2413801803607214,0.5572819724834857,0.605460788365838,-1.0864532108721319
253,1.24630625250501,0.5572316984812125,0.6053972785223721,-1.08643725791702
254,1.2512323246492987,0.557164666663333,0.6053126024270078,-1.0864159891042915
255,1.2561583967935872,0.557080877189064,0.6052067632474964,-1.086389405971477
256,1.2610844689378757,0.5569803302580764,0.6050797649433031,-1.086357510440162
257,1.2660105410821643,0.5568630261109209,0.6049316122654532,-1.0863203048157801
258,1.2709366132264528,0.5567289650295488,0.604762310756351,-1.0862777917873427
259,1.2758626853707415,0.5565781473379126,0.6045718667495682,-1.0862299744271444
260,1.28078875751503,0.5564105734026566,0.6043602873696045,-1.0861768561904164
261,1.2857148296593186,0.556226243633891,0.6041275805316124,-1.086118440914935
262,1.2906409018036071,0.5560251584860515,0.6038737549410972,-1.086054732820594
263,1.2955669739478959,0.5558073184588467,0.6035988200935848,-1.0859857365089314
264,1.3004930460921844,0.5555727241254633,0.6033027862936868,-1.0859114569444643
265,1.305419118236473,0.5553213838451717,0.6029856701693632,-1.085831894306236
266,1.3103451903807615,0.5550533243191813,0.6026475022274879,-1.0857470369476387
267,1.31527126252505,0.554768574556841,0.6022883151413339,-1.0856568716467987
268,1.3201973346693388,0.554467154164819,0.601908126151042,-1.085561374789968
269,1.3251234068136273,0.5541490707928265,0.6015069326558128,-1.0854605093810423
270,1.3300494789579158,0.5538143311830853,0.60108473142251,-1.0853542380141072
271,1.3349755511022043,0.5534629419370426,0.6006415199243271,-1.085242523776147
272,1.3399016232464929,0.5530949095154041,0.6001772963473511,-1.0851253302497366
273,1.3448276953907816,0.5527102402383071,0.5996920595971575,-1.0850026215157398
274,1.3497537675350701,0.5523089402856302,0.5991858093054321,-1.084874362156005
275,1.3546798396793587,0.5518910156974483,0.598658545836624,-1.0847405172560631
276,1.3596059118236472,0.551456472374623,0.598110270294625,-1.0846010524078291
277,1.364531983967936,0.5510053160795338,0.597540984529471,-1.0844559337122985
278,1.3694580561122245,0.550537552436951,0.5969506911440741,-1.0843051277822477
279,1.374384128256513,0.5500531869350485,0.596339393500973,-1.0841486017449256
280,1.3793102004008015,0.5495522249265549,0.5957070957291053,-1.0839863232447449
281,1.38423627254509,0.5490346716300525,0.5950538027306053,-1.0838182604459654
282,1.3891623446893788,0.5485005321314067,0.5943795201876119,-1.0836443820353736
283,1.3940884168336674,0.5479498113853476,0.5936842545691029,-1.0834646572249522
284,1.3990144889779559,0.5473825142171853,0.5929680131377413,-1.0832790557545449
285,1.4039405611222444,0.5467986453246713,0.5922308039567336,-1.0830875478945017
286,1.408866633266533,0.5461982092799992,0.5914726358967086,-1.082890104448329
287,1.4137927054108217,0.5455812105319489,0.5906935186426001,-1.082686696755312
288,1.4187187775551102,0.5449476534081736,0.5898934627005451,-1.082477296693131
289,1.4236448496993988,0.5442975421176274,0.589072479404787,-1.0822618766804635
290,1.4285709218436873,0.5436308807531353,0.5882305809245884,-1.0820404096795708
291,1.433496993987976,0.5429476732941103,0.5873677802711478,-1.081812869198862
292,1.4384230661322646,0.5422479241859488,0.5864840915697705,-1.081579228634635
293,1.443349138276553,0.5415316534051818,0.5855795369979956,-1.0813394439934179
294,1.4482752104208416,0.5407988977427747,0.5846541473881999,-1.0810934523507192
295,1.4532012825651301,0.5400496944258825,0.5837079547006006,-1.0808411905891928
296,1.458127354709419,0.5392840802358887,0.5827409916225483,-1.0805825964075393
297,1.4630534268537074,0.5385020915011702,0.5817532915701142,-1.0803176083278965
298,1.467979498997996,0.5377037640900607,0.5807448886896984,-1.0800461657032936
299,1.4729055711422845,0.5368891334040287,0.5797158178596669,-1.0797682087251514
300,1.477831643286573,0.536058234371058,0.5786661146920048,-1.0794836784308284
301,1.4827577154308618,0.5352111014392377,0.5775958155339924,-1.0791925167112153
302,1.4876837875751503,0.534347768570568,0.576504957469903,-1.0788946663183596
303,1.4926098597194388,0.533468273489862,0.5753935824913748,-1.0785900700846638
304,1.4975359318637274,0.532572685134695,0.5742617643775264,-1.0782786658168315
305,1.502462004008016,0.53166108610776,0.5731095914561672,-1.0779603894876864
306,1.5073880761523046,0.5307335583340933,0.5719371525443656,-1.0776351778839937
307,1.5123141482965932,0.5297901829689041,0.5707445368628232,-1.0773029686288522
308,1.5172402204408817,0.5288310403762377,0.5695318340194736,-1.0769637001910464
309,1.5221662925851702,0.5278562101079161,0.5682991339931578,-1.0766173118944145
310,1.527092364729459,0.5268657708827693,0.5670465271173792,-1.0762637439271991
311,1.5320184368737475,0.5258598005661517,0.5657741040641423,-1.0759029373513969
312,1.536944509018036,0.5248383761497415,0.56448195582787,-1.0755348341120883
313,1.5418705811623246,0.523801573731627,0.5631701737094017,-1.075159377046747
314,1.546796653306613,0.5227494684966759,0.5618388493000743,-1.0747765098945232
315,1.5517227254509018,0.521682134697189,0.5604880744658836,-1.0743861773054955
316,1.5566487975951904,0.5205996456338349,0.5591179413316815,-1.0739883248497994
317,1.561574869739479,0.5195020732877038,0.5577285345288511,-1.0735828848559323
318,1.5665009418837674,0.5183894873385153,0.5563199098260925,-1.073169737068391
319,1.5714270140280562,0.5172619561709669,0.5548921168010624,-1.0727487497991401
320,1.5763530861723447,0.5161195471720583,0.5534452058093724,-1.0723197926562367
321,1.5812791583166332,0.514962326714008,0.5519792279831431,-1.0718827365592767
322,1.5862052304609218,0.5137903601374371,0.5504942352294397,-1.0714374537548437
323,1.5911313026052103,0.5126037117348172,0.5489902802285956,-1.0709838178319748
324,1.596057374749499,0.5114024447341808,0.5474674164324177,-1.070521703737617
325,1.6009834468937876,0.5101866212830937,0.5459256980622723,-1.0700509877920685
326,1.605909519038076,0.508956302432882,0.5443651801070489,-1.0695715477044052
327,1.6108355911823646,0.5077115481231205,0.5427859183210031,-1.0690832625878681
328,1.6157616633266532,0.5064524171663659,0.541187969221469,-1.0685860129752183
329,1.620687735470942,0.5051789672331476,0.5395713900864464,-1.0680796808340325
330,1.6256138076152304,0.5038912548372005,0.5379362389520581,-1.067564149581951
331,1.630539879759519,0.5025893353209442,0.5362825746098706,-1.067039304101848
332,1.6354659519038075,0.5012732628411976,0.5346104566040786,-1.066505030756931
333,1.6403920240480963,0.49994309035513623,0.532919945228555,-1.0659612174057522
334,1.6453180961923848,0.49859886960647676,0.5312111015237523,-1.0654077534171207
335,1.6502441683366733,0.4972406511118903,0.5294839872734632,-1.064844529684918
336,1.6551702404809618,0.4958684841476415,0.5277386650014307,-1.0642714386427916
337,1.6600963126252504,0.49448241673644294,0.525975197967806,-1.063688374278733
338,1.6650223847695391,0.4930824969068078,0.5241936508501671,-1.0630952307951003
339,1.6699484569138277,0.49166880830087883,0.5223941089129019,-1.0624918646318124
340,1.6748745290581162,0.490241474264821,0.520576680224717,-1.0618780897829738
341,1.6798006012024047,0.4888006176829421,0.5187414740501575,-1.061253720400649
342,1.6847266733466932,0.48734635866834136,0.5168885996081546,-1.0606185732474467
343,1.689652745490982,0.4858788136308464,0.5150181651285168,-1.0599724677845481
344,1.6945788176352705,0.4843980667248744,0.5131302484473592,-1.0593152279007834
345,1.699504889779559,0.48290416428673644,0.5112248914023978,-1.0586466823235867
346,1.7044309619238476,0.4813971483847984,0.5093021345078984,-1.0579666626957136
347,1.7093570340681363,0.47987705891623295,0.5073620191384411,-1.0572750034858531
348,1.7142831062124249,0.4783439335962458,0.5054045875371943,-1.0565715420231283
349,1.7192091783567134,0.4767978079476538,0.5034298828240096,-1.0558561185316515
350,1.724135250501002,0.4752387152908135,0.5014379490033277,-1.0551285761651006
351,1.7290613226452904,0.4736666867339082,0.4994288309718844,-1.0543887610412606
352,1.7339873947895792,0.47208175116358997,0.49740257452621206,-1.053636522276515
353,1.7389134669338677,0.47048393523598103,0.49535922636992036,-1.0528717120202258
354,1.7438395390781563,0.4688732633680328,0.4932988341207487,-1.0520941854889763
355,1.7487656112224448,0.46724975772924643,0.4912214463173805,-1.0513038010006306
356,1.7536916833667333,0.46561343823374807,0.4891271124260045,-1.0505004200081787
357,1.758617755511022,0.4639643231582277,0.4870158824862356,-1.049683904941429
358,1.7635438276553106,0.46230244923101654,0.48488779553725,-1.0488540485645304
359,1.7684698997995991,0.4606278754131694,0.4827428774336513,-1.0480105595013012
360,1.7733959719438877,0.45894065888359625,0.480581154679886,-1.0471531457878056
361,1.7783220440881764,0.45724085350068133,0.47840265531857423,-1.0462815202444753
